Short15,Short30,ShortDCA,OnePrcnt,GrtrThnHgh
0.00112823,0.00112823,0.001443452,0.00112823,0.00112823
-0.011810614,-0.011810614,-0.011499915,-0.011810614,-0.011810614
0.00582988,0.00582988,0.006149805,0.00582988,0.00582988
0.010503758,0.010503758,0.010823205,0.010503758,0.010503758
0.003563548,0.003563548,0.003877404,0.003563548,0.003563548
0.002298658,0.002298658,0.002610908,0.002298658,0.002298658
0.005256172,0.005256172,0.005568528,0.005256172,0.005256172
0.001154081,0.001154081,0.001463439,0.001154081,0.010706004
-0.001401052,-0.001401052,-0.001092934,-0.001401052,-0.001401052
0.00019543,0.00019543,0.000504378,0.00019543,0.00019543
-0.010049597,-0.010049597,-0.009743968,-0.010049597,-0.010049597
0.016043417,0.016043417,0.016360189,0.016043417,0.016043417
0.003115676,0.003115676,0.003423383,0.003115676,0.003115676
0.000545521,0.000545521,0.000851392,0.000545521,0.000545521
0.004001201,0.004001201,0.004307868,0.004001201,0.004001201
0.002881727,0.002881727,0.003186738,0.002881727,0.002881727
0.001746755,0.001746755,0.002050453,0.001746755,0.001746755
-0.009381165,-0.009381165,-0.009081456,-0.009381165,-0.009381165
0.008325926,0.008325926,0.008633789,0.008325926,0.008325926
0.002426425,0.002426425,0.002729867,0.002426425,0.002426425
-0.01082313,-0.01082313,-0.010524515,-0.01082313,-0.01082313
0.012499626,0.012499626,0.012808534,0.012499626,0.012499626
-0.010597829,-0.010597829,-0.010299786,-0.010597829,-0.010597829
-0.018944904,-0.018944904,-0.018646299,-0.018944904,-0.018944904
-0.022140988,-0.022140988,-0.021837701,-0.022140988,-0.022140988
0.004598098,0.004598098,0.004916634,0.004598098,0.004598098
-0.004203199,-0.004203199,-0.003888999,-0.004203199,-0.004203199
0.004880152,0.004880152,0.005198457,0.004880152,0.004880152
-0.011817741,-0.011817741,-0.011506345,-0.011817741,-0.011817741
-0.009829174,-0.009829174,-0.009513518,-0.009829174,-0.009829174
0.014266109,0.014266109,0.014592551,0.014266109,0.014266109
0.012972948,0.012972948,0.013294285,0.012972948,0.012972948
-0.005474311,-0.005474311,-0.005162965,-0.005474311,-0.005474311
-0.031140678,-0.031140678,-0.030835793,-0.031140678,-0.031140678
0.002897119,0.002897119,0.003222756,0.002897119,0.002897119
-0.00886329,-0.00886329,-0.008542505,-0.00886329,-0.00886329
0.013040133,0.013040133,0.013370832,0.013040133,0.013040133
-0.002232574,-0.002232574,-0.001911158,-0.002232574,-0.002232574
0.009680438,0.009680438,0.010006314,0.009680438,0.009680438
-0.002744593,-0.002744593,-0.002425916,-0.002744593,-0.002744593
0.018000748,0.018000748,0.018326846,0.018000748,0.018000748
0.00423796,0.00423796,0.004553859,0.00423796,0.00423796
0.006584742,0.006584742,0.006899945,0.006584742,0.006584742
0.002186622,0.002186622,0.002498297,0.002186622,0.002186622
-0.001045858,-0.001045858,-0.000735963,-0.001045858,-0.001045858
-0.012102809,-0.012102809,-0.011796119,-0.012102809,-0.012102809
0.009720459,0.009720459,0.010037666,0.009720459,0.009720459
-0.00208104,-0.00208104,-0.001770656,-0.00208104,-0.00208104
0.001405379,0.001405379,0.001717401,0.001405379,0.001405379
0.010158509,0.010158509,0.010472718,0.010158509,0.010158509
0.002330443,0.002330443,0.002638986,0.002330443,0.002330443
0.000429201,0.000429201,0.000736348,0.000429201,0.000429201
0.003736118,0.003736118,0.004044054,0.003736118,0.003736118
0.014007481,0.014007481,0.014317314,0.014007481,0.014007481
-0.000175596,-0.000175596,0.000125592,-0.000175596,-0.000175596
0.001712737,0.001712737,0.002014456,0.001712737,0.001712737
0.00452456,0.00452456,0.004826517,0.00452456,0.00452456
0.004041519,0.004041519,0.004341882,0.004041519,0.019090693
-0.000217346,-0.000217346,8.04496E-05,-0.000217346,-0.000217346
0.000452195,0.000452195,0.000750166,0.000452195,0.000452195
0.007779116,0.007779116,0.008079044,0.007779116,0.007779116
0.005821676,0.005821676,0.006118622,0.005821676,0.005821676
-0.000325846,-0.000325846,-3.25092E-05,-0.000325846,-0.000325846
-0.005086447,-0.005086447,-0.004794497,-0.005086447,-0.005086447
0.005095297,0.005095297,0.005391655,0.005095297,0.005095297
0.007170967,0.007170967,0.007466344,0.007170967,0.007170967
-0.005493304,-0.005493304,-0.005203802,-0.005493304,-0.005493304
-0.001704168,-0.001704168,-0.001412043,-0.001704168,-0.001704168
0.000737723,0.000737723,0.001030977,0.000737723,0.000737723
0.005683235,0.005683235,0.005977635,0.005683235,0.005683235
4.26595E-05,4.26595E-05,0.000333668,4.26595E-05,4.26595E-05
-0.003272875,-0.003272875,-0.002982928,-0.003272875,-0.003272875
0.007413801,0.007413801,0.007707734,0.007413801,0.007413801
0.00792799,0.00792799,0.008219824,0.00792799,0.00792799
0.001684296,0.001684296,0.001971957,0.001684296,0.001684296
-0.005876707,-0.005876707,-0.005591779,-0.005876707,-0.005876707
0.003374342,0.003374342,0.003663538,0.003374342,0.003374342
0.006683907,0.006683907,0.006972998,0.006683907,0.006683907
0.001766609,0.001766609,0.002052296,0.001766609,0.001766609
0.000685401,0.000685401,0.000970196,0.000685401,0.000685401
0.011150066,0.011150066,0.01143756,0.050381158,0.011150066
0.000842539,0.000842539,0.001123884,0.000842539,0.000842539
-0.016126535,-0.016126535,-0.01585027,-0.016126535,-0.016126535
0.004521332,0.004521332,0.004807936,0.004521332,0.004521332
0.00805834,0.00805834,0.008344578,0.00805834,0.00805834
-0.001018997,-0.001018997,-0.000737684,-0.001018997,-0.001018997
0.00226388,0.00226388,0.002546325,0.00226388,0.00226388
0.00712352,0.00712352,0.007406614,0.00712352,0.00712352
-0.004296448,-0.004296448,-0.004018621,-0.004296448,-0.004296448
-0.023381945,-0.023381945,-0.023108345,-0.023381945,-0.023381945
0.006462752,0.006462752,0.006751384,0.006462752,0.006462752
0.012943228,0.012943228,0.01323177,0.012943228,0.012943228
-0.01664768,-0.01664768,-0.016371225,-0.01664768,-0.01664768
0.013120587,0.013120587,0.013410151,0.013120587,0.013120587
-0.023838466,-0.023838466,-0.023563157,-0.023838466,-0.023838466
-0.006586555,-0.006586555,-0.00629962,-0.006586555,-0.006586555
-0.032353497,-0.032353497,-0.032072232,-0.032353497,-0.032353497
-0.015308265,-0.015308265,-0.015012561,-0.015308265,-0.015308265
0.043974124,0.043974124,0.044292408,0.043974124,0.043974124
-0.003397292,-0.003397292,-0.003106337,-0.003397292,-0.003397292
0.013739524,0.013739524,0.014036404,0.013739524,0.013739524
-0.012145145,-0.012145145,-0.011859851,-0.012145145,-0.012145145
-0.018800014,-0.018800014,-0.01851324,-0.018800014,-0.018800014
0.001109368,0.001109368,0.00140748,0.001109368,0.001109368
-0.014195906,-0.014195906,-0.013902764,-0.014195906,-0.014195906
-0.005130264,-0.005130264,-0.004830256,-0.005130264,-0.005130264
-0.038975903,-0.038975903,-0.038684695,-0.038975903,-0.038975903
0.01502438,0.01502438,0.015344329,0.01502438,0.01502438
-0.012908014,-0.012908014,-0.012601572,-0.012908014,-0.012908014
0.000353937,0.000353937,0.00066846,0.000353937,0.000353937
-0.005660994,-0.005660994,-0.005348572,-0.005660994,-0.005660994
0.032876174,0.032876174,0.03320245,0.032876174,0.032876174
-0.012374689,-0.012374689,-0.012072733,-0.012374689,-0.012374689
-0.017165321,-0.017165321,-0.016861157,-0.017165321,-0.017165321
0.025842707,0.025842707,0.026165626,0.025842707,0.025842707
0.004051377,0.004051377,0.004359376,0.004051377,0.004051377
-0.034411426,-0.034411426,-0.03411651,-0.034411426,-0.034411426
-0.013532073,-0.013532073,-0.013220138,-0.013532073,-0.013532073
0.010976067,0.010976067,0.011300035,0.010976067,0.010976067
-0.005941675,-0.005941675,-0.005626688,-0.005941675,-0.005941675
0.029506793,0.029506793,0.029834859,0.029506793,0.029506793
0.004379679,0.004379679,0.004690465,0.004379679,0.004379679
-0.001804664,-0.001804664,-0.001497234,-0.001804664,-0.001804664
0.023494191,0.023494191,0.023809885,0.023494191,0.023494191
-0.000555935,-0.000555935,-0.000254828,-0.000555935,-0.000555935
0.001283008,0.001283008,0.001584746,0.001283008,0.001283008
0.001317131,0.001317131,0.001618402,0.001317131,0.001317131
-0.003856842,-0.003856842,-0.003557612,-0.003856842,-0.003856842
-0.016070691,-0.016070691,-0.015774074,-0.016070691,-0.016070691
-0.002985474,-0.002985474,-0.002680096,-0.002985474,-0.002985474
-0.016803503,-0.016803503,-0.016501548,-0.016803503,-0.016803503
0.002859363,0.002859363,0.003172524,0.002859363,0.002859363
-0.002033939,-0.002033939,-0.001723291,-0.002033939,-0.002033939
-0.031017019,-0.031017019,-0.030714872,-0.031017019,-0.031017019
0.059085334,-0.01011297,-0.009794524,-0.01011297,-0.01011297
-0.003240452,-0.003240452,-0.002916624,-0.003240452,-0.003240452
-0.004662369,-0.004662369,-0.004338057,-0.004662369,-0.004662369
0.005359035,0.005359035,0.00568804,0.005359035,0.005359035
0.031330816,0.031330816,0.031666412,0.031330816,0.031330816
0.009412678,0.009412678,0.009731059,0.009412678,0.009412678
0.007203888,0.007203888,0.007518511,0.007203888,0.007203888
0.000732902,0.000732902,0.001043171,0.000732902,0.000732902
0.015378879,0.015378879,0.015693361,0.015378879,0.015378879
-0.000155132,-0.000155132,0.000149754,-0.000155132,-0.000155132
0.001196103,0.001196103,0.001501355,0.001196103,0.001196103
-0.028819473,-0.028819473,-0.028523816,-0.028819473,-0.028819473
0.00598189,0.00598189,0.006297133,0.00598189,0.00598189
0.011416551,0.011416551,0.011731514,0.011416551,0.011416551
-0.012819816,-0.012819816,-0.012515965,-0.012819816,-0.012819816
0.022513373,0.022513373,0.022832088,0.022513373,0.022513373
0.00822002,0.00822002,0.008527265,0.00822002,0.00822002
0.011200167,0.011200167,0.011505714,0.011200167,0.011200167
-0.001049357,-0.001049357,-0.000750944,-0.001049357,-0.001049357
-0.006921965,-0.006921965,-0.006625083,-0.006921965,-0.006921965
-0.004158621,-0.004158621,-0.003858928,-0.004158621,-0.004158621
6.34999E-05,6.34999E-05,0.00036563,6.34999E-05,6.34999E-05
0.022022521,0.022022521,0.022331172,0.022022521,0.022022521
-0.004796355,-0.004796355,-0.004502368,-0.004796355,-0.004796355
0.006051112,0.006051112,0.006349647,0.006051112,0.006051112
-0.001268524,-0.001268524,-0.000974031,-0.001268524,-0.001268524
-0.003704039,-0.003704039,-0.003409977,-0.003704039,-0.003704039
0.005483064,0.005483064,0.005780852,0.005483064,0.005483064
-0.005967405,-0.005967405,-0.0056747,-0.005967405,-0.005967405
-0.028178765,-0.028178765,-0.027890967,-0.028178765,-0.028178765
-0.005378749,-0.005378749,-0.005075749,-0.005378749,-0.005378749
-0.004023574,-0.004023574,-0.003718612,-0.004023574,-0.004023574
0.000120459,0.000120459,0.000427832,0.000120459,0.000120459
0.012192216,0.012192216,0.012503166,0.012192216,0.012192216
0.001482779,0.001482779,0.00178664,0.001482779,0.001482779
-0.016935392,-0.016935392,-0.016637651,-0.016935392,-0.016935392
-0.003663029,-0.003663029,-0.003356163,-0.003663029,-0.003663029
-0.004040307,-0.004040307,-0.003732523,-0.004040307,-0.004040307
-0.014512433,-0.014512433,-0.014206745,-0.014512433,-0.014512433
0.003289343,0.003289343,0.003605038,0.003289343,0.003289343
-0.007684786,-0.007684786,-0.007373666,-0.007684786,-0.007684786
0.016586768,0.016586768,0.016907866,0.016586768,0.016586768
-0.014719209,-0.014719209,-0.014413174,-0.014719209,-0.014719209
0.000390794,0.000390794,0.000706067,0.000390794,0.000390794
0.029504621,0.029504621,0.02982884,0.029504621,0.029504621
0.009080836,0.009080836,0.009389418,0.009080836,0.009080836
0.013219002,0.013219002,0.013525968,0.013219002,0.013219002
-0.01147119,-0.01147119,-0.011175701,-0.01147119,-0.01147119
0.006438699,0.006438699,0.006742941,0.006438699,0.006438699
0.00483229,0.00483229,0.005134012,0.00483229,0.00483229
0.004863333,0.004863333,0.005163523,0.004863333,0.004863333
0.011130616,0.011130616,0.011431126,0.011130616,0.011130616
-0.000713119,-0.000713119,-0.000419485,-0.000713119,-0.000713119
0.003541138,0.003541138,0.003836146,0.003541138,0.003541138
-0.000364344,-0.000364344,-7.16066E-05,-0.000364344,-0.000364344
0.000826856,0.000826856,0.001119963,0.000826856,0.000826856
0.015209797,0.015209797,0.015506784,0.045187132,0.05579744
-0.002564021,-0.002564021,-0.002276689,-0.002564021,-0.002564021
-0.004825493,-0.004825493,-0.004538158,-0.004825493,-0.004825493
-0.00833134,-0.00833134,-0.008043713,-0.00833134,-0.00833134
0.021194393,0.021194393,0.021492986,0.021194393,0.021194393
-0.005667433,-0.005667433,-0.005382812,-0.005667433,-0.005667433
0.004850386,0.004850386,0.005139574,0.004850386,0.004850386
-0.002587759,-0.002587759,-0.002302179,-0.002587759,-0.002587759
-0.003083722,-0.003083722,-0.002797625,-0.003083722,-0.003083722
0.004416438,0.004416438,0.004705496,0.004416438,0.004416438
-0.008034933,-0.008034933,-0.007750795,-0.008034933,-0.008034933
0.020861341,0.020861341,0.021156039,0.020861341,0.020861341
-0.000672004,-0.000672004,-0.000389499,-0.000672004,-0.000672004
-0.001646518,-0.001646518,-0.001364178,-0.001646518,-0.001646518
0.006122277,0.006122277,0.006407203,0.006122277,0.006122277
0.000145837,0.000145837,0.000427267,0.000145837,0.000145837
0.003818757,0.003818757,0.0041011,0.003818757,0.003818757
0.00712102,0.00712102,0.007403135,0.00712102,0.00712102
-0.003641386,-0.003641386,-0.003364337,-0.003641386,-0.003641386
0.002027485,0.002027485,0.002307051,0.002027485,0.002027485
0.007243745,0.007243745,0.007524119,0.007243745,0.007243745
-0.015877251,-0.015877251,-0.015605358,-0.015877251,-0.015877251
0.010524076,0.010524076,0.010807688,0.010524076,0.010524076
0.001773909,0.001773909,0.002052059,0.001773909,0.001773909
0.002389258,0.002389258,0.00266701,0.002389258,0.002389258
0.002146972,0.002146972,0.002423917,0.002146972,0.002146972
1.68857E-05,1.68857E-05,0.000292575,1.68857E-05,1.68857E-05
-0.002690584,-0.002690584,-0.002415722,-0.002690584,-0.002690584
0.001124849,0.001124849,0.001401431,0.001124849,0.001124849
-0.000439287,-0.000439287,-0.000163524,-0.000439287,-0.000439287
0.000946533,0.000946533,0.001222724,0.000946533,0.000946533
0.007759284,0.007759284,0.008037015,0.007759284,0.016340903
0.003678054,0.003678054,0.003952455,0.003678054,0.003678054
0.019282863,0.019282863,0.019560433,0.02752335,0.019282863
0.003922753,0.003922753,0.004190895,0.003922753,0.003922753
-0.002120958,-0.002120958,-0.001855542,-0.002120958,-0.002120958
-0.0080523,-0.0080523,-0.007787971,-0.0080523,-0.0080523
0.004376081,0.004376081,0.004645822,0.004376081,0.004376081
-0.004242127,-0.004242127,-0.003975937,-0.004242127,-0.004242127
-0.011808492,-0.011808492,-0.01154327,-0.011808492,-0.011808492
-0.001217436,-0.001217436,-0.000946241,-0.001217436,-0.001217436
-0.016205413,-0.016205413,-0.015938035,-0.016205413,-0.016205413
0.000212163,0.000212163,0.000488406,0.000212163,0.000212163
0.015357313,0.015357313,0.015637602,0.015357313,0.015357313
0.002540373,0.002540373,0.002812863,0.002540373,0.002540373
-0.001575366,-0.001575366,-0.001304756,-0.001575366,-0.001575366
-0.014284033,-0.014284033,-0.014016519,-0.014284033,-0.014284033
0.014922968,0.014922968,0.015202325,0.014922968,0.014922968
-0.007468563,-0.007468563,-0.00719946,-0.007468563,-0.007468563
-0.001378858,-0.001378858,-0.001106141,-0.001378858,-0.001378858
-0.006070217,-0.006070217,-0.005798481,-0.006070217,-0.006070217
0.021616955,0.021616955,0.02189789,0.021616955,0.021616955
0.012818563,0.012818563,0.01309111,0.012818563,0.012818563
0.002603237,0.002603237,0.002869549,0.002603237,0.002603237
-0.001298239,-0.001298239,-0.001033722,-0.001298239,-0.001298239
0.00051508,0.00051508,0.000780351,0.00051508,0.00051508
0.00370176,0.00370176,0.003967669,0.00370176,0.00370176
0.003842748,0.003842748,0.004107643,0.003842748,0.003842748
0.006001642,0.006001642,0.00626602,0.006001642,0.006001642
4.83207E-05,4.83207E-05,0.000309498,4.83207E-05,4.83207E-05
0.000910956,0.000910956,0.001172278,0.000910956,0.000910956
-0.005122453,-0.005122453,-0.00486301,-0.005122453,-0.005122453
0.006185095,0.006185095,0.006448769,0.006185095,0.014331218
0.000836804,0.000836804,0.001097396,0.000836804,0.000836804
0.002548353,0.002548353,0.002809104,0.002548353,0.002548353
0.006030103,0.006030103,0.006291026,0.006030103,0.006030103
0.003379555,0.003379555,0.003638164,0.003379555,0.003379555
-0.001644328,-0.001644328,-0.001387947,-0.001644328,-0.001644328
0.000612697,0.000612697,0.000870015,0.000612697,0.000612697
0.000771324,0.000771324,0.001028459,0.000771324,0.000771324
0.001009145,0.001009145,0.001266077,0.001009145,0.001009145
-0.001508219,-0.001508219,-0.001252257,-0.001508219,-0.001508219
-0.000190789,-0.000190789,6.58318E-05,-0.000190789,-0.000190789
0.011314828,0.011314828,0.011574385,0.011314828,0.011314828
-0.001313062,-0.001313062,-0.001059678,-0.001313062,-0.001313062
0.005007171,0.005007171,0.005262428,0.005007171,0.005007171
-0.002122958,-0.002122958,-0.001870838,-0.002122958,-0.002122958
-0.001844782,-0.001844782,-0.00159212,-0.001844782,-0.001844782
-0.001376327,-0.001376327,-0.001123143,-0.001376327,-0.001376327
0.003725127,0.003725127,0.003979891,0.003725127,0.003725127
0.00900758,0.00900758,0.00926267,0.00900758,0.00900758
-0.001710746,-0.001710746,-0.001460683,-0.001710746,-0.001710746
0.007384542,0.007384542,0.007637253,0.007384542,0.007384542
0.001376411,0.001376411,0.001625711,0.001376411,0.001376411
-0.010115655,-0.010115655,-0.009869616,-0.010115655,-0.010115655
-0.001294959,-0.001294959,-0.001044254,-0.001294959,-0.001294959
0.002413546,0.002413546,0.002665445,0.002413546,0.002413546
0.00583628,0.00583628,0.006088368,0.00583628,0.00583628
0.000263463,0.000263463,0.000512636,0.000263463,0.000263463
0.004220907,0.004220907,0.004470939,0.004220907,0.004220907
0.002244306,0.002244306,0.002492734,0.002244306,0.002244306
-0.017852527,-0.017852527,-0.017609685,-0.017852527,-0.017852527
0.007662558,0.007662558,0.007916175,0.007662558,0.007662558
0.016693599,0.016693599,0.016947479,0.016693599,0.024535612
-0.002722518,-0.002722518,-0.002477636,-0.002722518,-0.002722518
0.0023542,0.0023542,0.002600939,0.0023542,0.0023542
0.002884262,0.002884262,0.003130492,0.002884262,0.002884262
0.006240172,0.006240172,0.006486454,0.006240172,0.006240172
0.004184752,0.004184752,0.004428947,0.004184752,0.004184752
-0.002785765,-0.002785765,-0.002544334,-0.002785765,-0.002785765
0.000749493,0.000749493,0.000992398,0.000749493,0.000749493
0.005507371,0.005507371,0.005751189,0.005507371,0.005507371
0.002384924,0.002384924,0.002626595,0.002384924,0.002384924
-0.003234911,-0.003234911,-0.002995224,-0.003234911,-0.003234911
0.006257435,0.006257435,0.006500131,0.006257435,0.006257435
0.003075692,0.003075692,0.003316058,0.003075692,0.003075692
0.001924723,0.001924723,0.002164019,0.001924723,0.001924723
-0.020528566,-0.020528566,-0.020295137,-0.020528566,-0.020528566
-0.006111961,-0.006111961,-0.005870189,-0.006111961,-0.006111961
-0.000994377,-0.000994377,-0.000749925,-0.000994377,-0.000994377
0.010550516,0.010550516,0.010797978,0.010550516,0.010550516
0.005561086,0.005561086,0.005804695,0.005561086,0.005561086
-0.015739678,-0.015739678,-0.015502605,-0.015739678,-0.015739678
0.001615201,0.001615201,0.001860253,0.001615201,0.001615201
0.017219002,0.017219002,0.01746741,0.017219002,0.017219002
-0.007378038,-0.007378038,-0.007139798,-0.007378038,-0.007378038
-0.008341232,-0.008341232,-0.008101512,-0.008341232,-0.008341232
0.008922734,0.008922734,0.009168619,0.008922734,0.008922734
-0.001361703,-0.001361703,-0.001120535,-0.001361703,-0.001361703
-0.018870952,-0.018870952,-0.018633747,-0.018870952,-0.018870952
0.007080514,0.007080514,0.007328616,0.007080514,0.007080514
-0.006049325,-0.006049325,-0.005806239,-0.006049325,-0.006049325
-0.011200349,-0.011200349,-0.01095711,-0.011200349,-0.011200349
-0.019494949,-0.019494949,-0.019251078,-0.019494949,-0.019494949
0.013398229,0.013398229,0.013655228,0.013398229,0.013398229
0.004310202,0.004310202,0.004561465,0.004310202,0.004310202
0.014985846,0.014985846,0.015238628,0.014985846,0.014985846
-0.003550567,-0.003550567,-0.003306127,-0.003550567,-0.003550567
0.002913979,0.002913979,0.003160821,0.002913979,0.002913979
0.009340748,0.009340748,0.009588389,0.009340748,0.009340748
0.003161137,0.003161137,0.003404924,0.003161137,0.003161137
-0.002747837,-0.002747837,-0.002506308,-0.002747837,-0.002747837
0.007060045,0.007060045,0.007304562,0.007060045,0.007060045
0.006684707,0.006684707,0.00692736,0.006684707,0.006684707
-0.001829502,-0.001829502,-0.001590556,-0.001829502,-0.001829502
0.004962988,0.004962988,0.005203943,0.004962988,0.004962988
0.00034521,0.00034521,0.000583816,0.00034521,0.00034521
-0.000180055,-0.000180055,5.82867E-05,-0.000180055,-0.000180055
0.002183677,0.002183677,0.002422569,0.002183677,0.002183677
-0.001520006,-0.001520006,-0.001282573,-0.001520006,-0.001520006
-0.004004444,-0.004004444,-0.003767297,-0.004004444,-0.004004444
-0.00279338,-0.00279338,-0.002555047,-0.00279338,-0.00279338
-0.007776699,-0.007776699,-0.00753895,-0.007776699,-0.007776699
0.000190236,0.000190236,0.000431714,0.000190236,0.000190236
8.36771E-05,8.36771E-05,0.000325026,8.36771E-05,8.36771E-05
0.003925413,0.003925413,0.00416761,0.003925413,0.003925413
-0.011017852,-0.011017852,-0.01078025,-0.011017852,-0.011017852
0.005731171,0.005731171,0.00597543,0.005731171,0.005731171
0.013514947,0.013514947,0.013759635,0.013514947,0.013514947
0.005276782,0.005276782,0.005516187,0.005276782,0.005276782
-0.00159267,-0.00159267,-0.001356206,-0.00159267,-0.00159267
0.008979584,0.008979584,0.009218877,0.008979584,0.022897305
0.006249847,0.006249847,0.006486312,0.006249847,0.006249847
0.003555424,0.003555424,0.003789736,0.003555424,0.003555424
0.002300662,0.002300662,0.002533798,0.002300662,0.002300662
-0.001752711,-0.001752711,-0.001521105,-0.001752711,-0.001752711
-0.003379304,-0.003379304,-0.003147723,-0.003379304,-0.003379304
-0.006855309,-0.006855309,-0.006623807,-0.006855309,-0.006855309
-0.009069835,-0.009069835,-0.008837309,-0.009069835,-0.009069835
0.00381992,0.00381992,0.004057571,0.00381992,0.00381992
0.004544164,0.004544164,0.004781025,0.004544164,0.004544164
0.008074037,0.008074037,0.008310599,0.008074037,0.008074037
-0.011111496,-0.011111496,-0.010881348,-0.011111496,-0.011111496
0.004895437,0.004895437,0.005131883,0.004895437,0.004895437
-0.008067329,-0.008067329,-0.007835125,-0.008067329,-0.008067329
-0.006204392,-0.006204392,-0.005969914,-0.006204392,-0.006204392
-0.000368561,-0.000368561,-0.00013129,-0.000368561,-0.000368561
0.0088038,0.0088038,0.009043279,0.0088038,0.0088038
0.002177941,0.002177941,0.002413715,0.002177941,0.002177941
-0.007688267,-0.007688267,-0.007455377,-0.007688267,-0.007688267
-0.011925585,-0.011925585,-0.011691947,-0.011925585,-0.011925585
-0.00082738,-0.00082738,-0.000588323,-0.00082738,-0.00082738
0.003183169,0.003183169,0.003423328,0.003183169,0.003183169
0.003953115,0.003953115,0.004192638,0.003953115,0.003953115
0.00408092,0.00408092,0.004319473,0.00408092,0.00408092
0.010592724,0.010592724,0.010831792,0.010592724,0.010592724
-0.022784644,-0.022784644,-0.022555949,-0.022784644,-0.022784644
-0.001224836,-0.001224836,-0.000985702,-0.001224836,-0.001224836
-0.009733809,-0.009733809,-0.009496479,-0.009733809,-0.009733809
-0.010760206,-0.010760206,-0.010520848,-0.010760206,-0.010760206
-0.000956408,-0.000956408,-0.000712108,-0.000956408,-0.000956408
-0.004186874,-0.004186874,-0.003943191,-0.004186874,-0.004186874
0.00737749,0.00737749,0.007624979,0.00737749,0.00737749
-0.013979845,-0.013979845,-0.013739435,-0.013979845,-0.013979845
0.000668756,0.000668756,0.000916136,0.000668756,0.000668756
0.01261178,0.01261178,0.012861883,0.01261178,0.01261178
-0.017431846,-0.017431846,-0.017192245,-0.017431846,-0.017431846
0.001754335,0.001754335,0.002002888,0.001754335,0.001754335
0.003045017,0.003045017,0.003293392,0.003045017,0.003045017
0.005395191,0.005395191,0.005643331,0.005395191,0.005395191
0.013423476,0.013423476,0.013672195,0.013423476,0.013423476
-0.006468449,-0.006468449,-0.006227901,-0.006468449,-0.006468449
-0.002827987,-0.002827987,-0.002585045,-0.002827987,-0.002827987
-0.011725788,-0.011725788,-0.01148439,-0.011725788,-0.011725788
0.009184458,0.009184458,0.009433827,0.009184458,0.009184458
0.012944355,0.012944355,0.013192314,0.012944355,0.012944355
0.008282747,0.008282747,0.008526352,0.008282747,0.008282747
0.010119229,0.010119229,0.010361214,0.010119229,0.010119229
0.014409702,0.014409702,0.014650223,0.014409702,0.014409702
-0.001336179,-0.001336179,-0.001102811,-0.001336179,-0.001336179
0.001001559,0.001001559,0.001235732,0.001001559,0.001001559
0.010453846,0.010453846,0.010689939,0.010453846,0.010453846
-0.006961117,-0.006961117,-0.006731547,-0.006961117,-0.006961117
-0.018090533,-0.018090533,-0.017861998,-0.018090533,-0.018090533
-0.004433512,-0.004433512,-0.004197585,-0.004433512,-0.004433512
0.00310584,0.00310584,0.003344557,0.00310584,0.00310584
-0.006716128,-0.006716128,-0.006480537,-0.006716128,-0.006716128
0.005554425,0.005554425,0.005794482,0.005554425,0.005554425
-0.00812989,-0.00812989,-0.007894464,-0.00812989,-0.00812989
0.016308708,0.016308708,0.016551854,0.016308708,0.016308708
-0.000670833,-0.000670833,-0.000435642,-0.000670833,-0.000670833
0.013546192,0.013546192,0.013784833,0.013546192,0.013546192
0.000907852,0.000907852,0.001140312,0.000907852,0.000907852
-0.005643013,-0.005643013,-0.005412337,-0.005643013,-0.005643013
-0.004104972,-0.004104972,-0.003872682,-0.004104972,-0.004104972
-0.020308668,-0.020308668,-0.020079269,-0.020308668,-0.020308668
-0.003233967,-0.003233967,-0.002995787,-0.003233967,-0.003233967
-0.006450533,-0.006450533,-0.006212408,-0.006450533,-0.006450533
-0.004132299,-0.004132299,-0.003892127,-0.004132299,-0.004132299
-0.025556664,-0.025556664,-0.025320741,-0.025556664,-0.025556664
0.005015683,0.005015683,0.005265329,0.005015683,0.005015683
-0.047820447,-0.047820447,-0.047585163,-0.047820447,-0.047820447
-0.000574917,-0.000574917,-0.000315621,-0.000574917,-0.000574917
0.007221318,-0.066634464,-0.06639223,-0.066634464,-0.066634464
0.047406848,0.047406848,0.04769801,0.047406848,0.047406848
-0.044152404,-0.044152404,-0.043898791,-0.044152404,-0.044152404
0.046290022,0.046290022,0.046580378,0.046290022,0.046290022
0.005261669,0.005261669,0.005528224,0.005261669,0.005261669
0.021784622,0.021784622,0.022054067,0.021784622,0.021784622
-0.009738545,-0.009738545,-0.009483047,-0.009738545,-0.009738545
0.000947387,0.000947387,0.001208115,0.000947387,0.000947387
-0.044593715,-0.044593715,-0.04434515,-0.044593715,-0.044593715
-0.015008981,-0.015008981,-0.014740828,-0.015008981,-0.015008981
0.000258041,0.000258041,0.000534425,0.000258041,0.000258041
0.034284878,0.034284878,0.034570511,0.034284878,0.034284878
0.013119973,0.013119973,0.013390412,0.013119973,0.013119973
-0.01556552,-0.01556552,-0.015306211,-0.01556552,-0.01556552
0.01512161,0.01512161,0.015393159,0.01512161,0.01512161
0.028280001,0.028280001,0.0285509,0.028280001,0.028280001
0.002347025,0.002347025,0.002603762,0.002347025,0.002347025
0.004921982,0.004921982,0.00517871,0.004921982,0.004921982
-0.011871433,-0.011871433,-0.011620296,-0.011871433,-0.011871433
