Long15,Long30,LongDCA
0.000834305,0.000834305,0.000862276
-0.010689906,-0.010689906,-0.010662281
-0.001239157,-0.001239157,-0.001210968
0.001712164,0.001712164,0.001740471
0.001337682,0.001337682,0.00136593
-0.009227447,-0.009227447,-0.009199536
0.002621693,0.002621693,0.0026502
0.010061034,0.010061034,0.010089677
-0.018565542,-0.018565542,-0.018537989
-0.00894337,-0.00894337,-0.008915022
0.015564043,0.015564043,0.015593354
0.009110408,0.009110408,0.009139086
0.00442746,0.00442746,0.004455747
0.01553888,0.01553888,0.015567352
0.009432779,0.009432779,0.009460646
-0.000576511,-0.000576511,-0.000549179
-0.014085222,-0.014085222,-0.014058245
0.000195078,0.000195078,0.000222836
-0.001096895,-0.001096895,-0.001069178
0.004367897,0.004367897,0.004395795
-0.006268263,-0.006268263,-0.006240781
-0.001393519,-0.001393519,-0.001365729
0.001615799,0.001615799,0.001643711
0.007113011,0.007113011,0.007141031
0.007111361,0.007111361,0.007139182
-0.005832059,-0.005832059,-0.005804791
0.010617422,0.010617422,0.010645303
-0.000167921,-0.000167921,-0.000140628
-0.000119919,-0.000119919,-9.26E-05
-0.00225534,-0.00225534,-0.002228097
0.000480899,0.000480899,0.000508278
0.005864685,0.005864685,0.005892196
-0.00525695,-0.00525695,-0.005229902
0.000384355,0.000384355,0.000411699
-0.007948126,-0.007948126,-0.00792102
-0.007382531,-0.007382531,-0.007355194
0.006632695,0.006632695,0.006660624
0.008623815,0.008623815,0.008651614
-0.002353628,-0.002353628,-0.002326367
-0.006716601,-0.006716601,-0.006689396
0.003441549,0.003441549,0.003469217
-0.006304007,-0.006304007,-0.006276703
0.001847327,0.001847327,0.00187503
0.011087602,0.011087602,0.011115507
-0.003335375,-0.003335375,-0.00330817
0.004694792,0.004694792,0.004722308
-0.00910613,-0.00910613,-0.00907912
0.002636024,0.002636024,0.002663604
-0.003207955,-0.003207955,-0.003180608
0.000532355,0.000532355,0.000559892
-0.000290282,-0.000290282,-0.000262784
-0.007983325,-0.007983325,-0.00795603
-0.006852651,-0.006852651,-0.006825106
0.00441986,0.00441986,0.004447909
0.001735783,0.001735783,0.001763633
0.001293438,0.001293438,0.001321226
-0.004801487,-0.004801487,-0.004773904
-0.014841293,-0.014841293,-0.014813858
-0.003231788,-0.003231788,-0.003203611
0.006758834,0.006758834,0.006787384
-0.00066891,-0.00066891,-0.000640762
0.001586552,0.001586552,0.001614782
-0.000495033,-0.000495033,-0.000466907
-0.001782887,-0.001782887,-0.001754784
0.000818657,0.000818657,0.000846883
0.013607609,0.013607609,0.013636171
-0.001956245,-0.001956245,-0.0019285
0.011613637,0.011613637,0.011641814
-0.002688471,-0.002688471,-0.002661012
0.005027095,0.005027095,0.00505484
-0.011308699,-0.011308699,-0.011281542
0.002737303,0.002737303,0.00276516
0.009627601,0.009627601,0.009655572
0.000941467,0.000941467,0.000968932
0.000602962,0.000602962,0.000630391
0.006773201,0.006773201,0.006800782
-0.001388592,-0.001388592,-0.001361419
0.00105491,0.00105491,0.001082186
-0.004598395,-0.004598395,-0.004571302
-0.00449929,-0.00449929,-0.00447207
2.42E-05,2.42E-05,5.17E-05
-0.006839755,-0.006839755,-0.006812478
0.002798516,0.002798516,0.002826246
-0.001164776,-0.001164776,-0.001137233
-0.000145765,-0.000145765,-0.000118163
0.014530738,0.014530738,0.014558749
0.01128095,0.01128095,0.01130847
0.004002562,0.004002562,0.004029579
0.000684039,0.000684039,0.000710859
0.002074456,0.002074456,0.002101294
-0.001717309,-0.001717309,-0.001690629
-0.005113543,-0.005113543,-0.005086909
-0.003789777,-0.003789777,-0.003762971
-0.004065696,-0.004065696,-0.004038796
0.001289171,0.001289171,0.001316325
-0.001239853,-0.001239853,-0.001212803
-0.002673657,-0.002673657,-0.002646613
-0.000119651,-0.000119651,-9.25E-05
0.005218665,0.005218665,0.005245998
0.001976581,0.001976581,0.002003683
0.001426073,0.001426073,0.001453107
-0.007476133,-0.007476133,-0.007449379
0.000167407,0.000167407,0.00019457
-0.008152833,-0.008152833,-0.008125902
-0.009955417,-0.009955417,-0.009928315
0.002166887,0.002166887,0.002194597
0.004616081,0.004616081,0.004643798
4.83E-05,4.83E-05,7.58E-05
0.00316784,0.00316784,0.003195387
-0.001952553,-0.001952553,-0.001925234
0.004927199,0.004927199,0.004954759
0.004590583,0.004590583,0.004617998
0,0,2.72E-05
-0.00215327,-0.00215327,-0.002126165
-0.006329685,-0.006329685,-0.006302636
0.004632716,0.004632716,0.004660237
0.008622411,0.008622411,0.008649913
-0.000881117,-0.000881117,-0.000854107
0.013561185,0.013561185,0.013588609
-0.012932961,-0.012932961,-0.012906612
0.000357396,0.000357396,0.000384448
2.38E-05,2.38E-05,5.08E-05
0.007144048,0.007144048,0.007171272
-0.001867869,-0.001867869,-0.001841081
-0.011844411,-0.011844411,-0.011817842
0.000719152,0.000719152,0.000746381
0.002467418,0.002467418,0.002494674
-0.009845377,-0.009845377,-0.009818523
0.005478434,0.005478434,0.005505974
0.000432032,0.000432032,0.000459284
0.002399232,0.002399232,0.002426526
-0.003614119,-0.003614119,-0.003587055
-0.013980657,-0.013980657,-0.013953779
-0.007065057,-0.007065057,-0.007037607
-0.000956925,-0.000956925,-0.00092911
-0.007195818,-0.007195818,-0.007168151
0.008658009,0.008658009,0.00868632
-0.012483129,-0.012483129,-0.01245565
0.011871052,0.011871052,0.011899565
0.004565055,0.004565055,0.004593029
0.000171041,0.000171041,0.000198765
0.000561866,0.000561866,0.000589595
0.005200207,0.005200207,0.005228049
0.007893522,0.007893522,0.007921293
0.001204877,0.001204877,0.001232247
0.000457307,0.000457307,0.000484623
-0.001852477,-0.001852477,-0.001825237
-0.001928147,-0.001928147,-0.00190086
0.00980439,0.00980439,0.00983205
0.000789138,0.000789138,0.000816285
0.003918887,0.003918887,0.003946096
0.00173751,0.00173751,0.001764553
-0.005179851,-0.005179851,-0.005153042
0.009721045,0.009721045,0.009748397
-0.006694233,-0.006694233,-0.006667586
-0.006691817,-0.006691817,-0.006664991
0.002948889,0.002948889,0.002976157
-0.001816726,-0.001816726,-0.001789667
0.00241872,0.00241872,0.002445942
7.17E-05,7.17E-05,9.88E-05
0.008551949,0.008551949,0.008579268
0.001586885,0.001586885,0.001613785
-0.001040514,-0.001040514,-0.001013728
-0.004142698,-0.004142698,-0.004115969
-0.003351726,-0.003351726,-0.003324864
0.008538691,0.008538691,0.008565964
0.001797278,0.001797278,0.001824138
0.007176434,0.007176434,0.007203389
-0.003586075,-0.003586075,-0.003559599
0.005810127,0.005810127,0.005836948
0.003741916,0.003741916,0.003768527
0.002260076,0.002260076,0.002286548
0.002766417,0.002766417,0.002792842
-0.001321449,-0.001321449,-0.001295205
-0.002065983,-0.002065983,-0.002039724
4.65E-05,4.65E-05,7.29E-05
0.005001033,0.005001033,0.005027529
0.007522103,0.007522103,0.007548534
0.0038593,0.0038593,0.003885437
-0.003066423,-0.003066423,-0.003040567
-0.002318327,-0.002318327,-0.002292372
-0.002093696,-0.002093696,-0.002067676
-0.002052002,-0.002052002,-0.002025928
-0.000623762,-0.000623762,-0.000597597
-0.002427394,-0.002427394,-0.002401261
0.009061003,0.009061003,0.009087501
0.013435009,0.013435009,0.013461383
-0.001314329,-0.001314329,-0.001288685
-0.000884987,-0.000884987,-0.000859299
-0.002907041,-0.002907041,-0.002881382
0.001685511,0.001685511,0.001711362
-0.001409817,-0.001409817,-0.001384089
-0.002664199,-0.002664199,-0.002638469
0.001917887,0.001917887,0.001943804
-0.007087225,-0.007087225,-0.00706159
-0.000757352,-0.000757352,-0.000731371
-0.002388739,-0.002388739,-0.002362781
0.000414406,0.000414406,0.000440498
-0.008722218,-0.008722218,-0.008696375
-0.003900409,-0.003900409,-0.003874212
0.004428444,0.004428444,0.004454962
0.000208834,0.000208834,0.000235123
0.004616718,0.004616718,0.004643117
0.006720096,0.006720096,0.006746428
0.002775593,0.002775593,0.002801646
-0.000709134,-0.000709134,-0.000683244
-0.003914456,-0.003914456,-0.003888631
-0.004044791,-0.004044791,-0.004018869
0.004891882,0.004891882,0.004918143
0.001423672,0.001423672,0.001449714
0.008942756,0.008942756,0.008968955
-0.000136356,-0.000136356,-0.000110623
-0.004182355,-0.004182355,-0.004156723
0.001255436,0.001255436,0.001281315
0.000273549,0.000273549,0.000299369
0.008523611,0.008523611,0.008549636
6.78E-05,6.78E-05,9.34E-05
0.010507342,0.010507342,0.010533195
0.005277249,0.005277249,0.005302701
-0.001401381,-0.001401381,-0.001376232
-0.002405691,-0.002405691,-0.002380533
-0.005626926,-0.005626926,-0.00560179
0.002021027,0.002021027,0.0020465
0.00320461,0.00320461,0.00323006
-0.00688026,-0.00688026,-0.006855146
-0.024000142,-0.024000142,-0.023975291
-0.001405858,-0.001405858,-0.001379807
-0.003231004,-0.003231004,-0.003204965
0.00537163,0.00537163,0.005397979
0.002349014,0.002349014,0.002375143
-0.001010941,-0.001010941,-0.000984962
0.013960458,0.013960458,0.013986853
0.003334319,0.003334319,0.003360076
0.002351153,0.002351153,0.002376799
-0.003089889,-0.003089889,-0.003064443
0.013325454,0.013325454,0.013351399
0.003036428,0.003036428,0.003061771
-0.004273726,-0.004273726,-0.004248644
-0.002749611,-0.002749611,-0.002724384
0.019277771,0.019277771,0.019303626
-0.000681747,-0.000681747,-0.000656878
0.004247344,0.004247344,0.004272351
-0.005719515,-0.005719515,-0.00569486
-0.0085736,-0.0085736,-0.008548876
0.003556913,0.003556913,0.003582155
-0.000132907,-0.000132907,-0.000107847
-0.006779354,-0.006779354,-0.006754458
0.007985584,0.007985584,0.008011022
-0.003784155,-0.003784155,-0.003759214
-0.002887707,-0.002887707,-0.002862649
-0.000267321,-0.000267321,-0.000242125
-0.001537577,-0.001537577,-0.001512407
0.006271337,0.006271337,0.006296742
-0.006875457,-0.006875457,-0.006850541
0.006677364,0.006677364,0.006702794
0.002662138,0.002662138,0.002687299
-0.000663734,-0.000663734,-0.000638725
-0.003033243,-0.003033243,-0.003008277
-0.019786749,-0.019786749,-0.019762128
0.002038999,0.002038999,0.002064676
-0.002554896,-0.002554896,-0.00252939
0.003558815,0.003558815,0.003584543
-0.002010288,-0.002010288,-0.001984795
0.014779103,0.014779103,0.014805077
0.001895769,0.001895769,0.001921039
-0.001246599,-0.001246599,-0.001221456
-0.000579526,-0.000579526,-0.000554336
0.0012043,0.0012043,0.001229549
-0.003296679,-0.003296679,-0.003271574
-0.005274181,-0.005274181,-0.005249044
-0.003302631,-0.003302631,-0.003277311
-0.009399756,-0.009399756,-0.009374509
-0.005529495,-0.005529495,-0.005503909
-0.007985699,-0.007985699,-0.007960035
0.010310469,0.010310469,0.010336817
2.28E-05,2.28E-05,4.86E-05
0.00198627,0.00198627,0.002012132
0.002961988,0.002961988,0.002987823
0.005156839,0.005156839,0.005182653
0.003593538,0.003593538,0.00361918
0.001058442,0.001058442,0.001083926
-0.002834471,-0.002834471,-0.002809113
-0.002143239,-0.002143239,-0.002117792
0.001107798,0.001107798,0.001133381
0.003523029,0.003523029,0.003548645
0.000990195,0.000990195,0.001015656
-0.012522431,-0.012522431,-0.012497338
0.000751285,0.000751285,0.000777036
0.001842745,0.001842745,0.001868504
-0.000113514,-0.000113514,-8.79E-05
0.016465298,0.016465298,0.016491387
0.006747523,0.006747523,0.006772943
-0.010541734,-0.010541734,-0.010516919
0.004844796,0.004844796,0.004870266
0.001897335,0.001897335,0.001922606
0.010226124,0.010226124,0.010251557
-0.00227152,-0.00227152,-0.002246657
-0.004907058,-0.004907058,-0.004882204
0.008085442,0.008085442,0.008110743
4.41E-05,4.41E-05,6.90E-05
-0.00299662,-0.00299662,-0.0029718
-0.005370267,-0.005370267,-0.005345432
-0.005265956,-0.005265956,-0.005240985
-0.006656416,-0.006656416,-0.006631349
0.00240608,0.00240608,0.002431545
-0.00089729,-0.00089729,-0.000871971
0.004221126,0.004221126,0.004246597
0.001006084,0.001006084,0.001031366
-0.003216372,-0.003216372,-0.003191222
0.002599332,0.002599332,0.00262471
0.002480871,0.002480871,0.002506179
-0.01083519,-0.01083519,-0.01081028
0.005724865,0.005724865,0.005750468
-0.000649922,-0.000649922,-0.000624626
-0.006144442,-0.006144442,-0.00611927
0.007739328,0.007739328,0.00776501
0.002194284,0.002194284,0.002219627
0.009495085,0.009495085,0.009520556
-0.002567232,-0.002567232,-0.002542303
-0.000355018,-0.000355018,-0.000329969
-0.00335163,-0.00335163,-0.003326649
-0.007082074,-0.007082074,-0.007057103
-0.009891448,-0.009891448,-0.00986637
0.003171497,0.003171497,0.003197159
0.013120223,0.013120223,0.013146056
-0.001181415,-0.001181415,-0.001156277
0.001941546,0.001941546,0.001966792
-0.001982304,-0.001982304,-0.001957206
0.004441052,0.004441052,0.004466361
-0.00191074,-0.00191074,-0.001885703
-0.007724502,-0.007724502,-0.007699564
0.000628153,0.000628153,0.000653496
0.00286976,0.00286976,0.002895143
-0.000290637,-0.000290637,-0.000265407
-0.005970712,-0.005970712,-0.005945618
0.005826631,0.005826631,0.005852175
0.004450883,0.004450883,0.004476244
-0.00189273,-0.00189273,-0.001867642
-0.002342468,-0.002342468,-0.002317345
0.00682034,0.00682034,0.006845753
-0.004686356,-0.004686356,-0.004661405
0.004507596,0.004507596,0.004532896
-0.001954915,-0.001954915,-0.001929891
-0.001624814,-0.001624814,-0.001599733
-0.000914086,-0.000914086,-0.000888947
0.001227296,0.001227296,0.001252511
0.004546688,0.004546688,0.004571955
-0.002817689,-0.002817689,-0.002792722
0.002247144,0.002247144,0.002272309
-0.003329929,-0.003329929,-0.003304962
0.00262835,0.00262835,0.00265355
0.004976207,0.004976207,0.0050014
0.001657898,0.001657898,0.001682883
0.006422007,0.006422007,0.006447068
0.000855153,0.000855153,0.000879916
-0.000591523,-0.000591523,-0.000566818
-0.002038743,-0.002038743,-0.00201406
0.009972932,0.009972932,0.009997963
0.000783035,0.000783035,0.000807593
0.001977711,0.001977711,0.002002278
-0.001084505,-0.001084505,-0.001060061
0.002953022,0.002953022,0.00297759
0.00359386,0.00359386,0.003618371
-0.000884468,-0.000884468,-0.000860155
-0.003994399,-0.003994399,-0.003970141
8.67E-05,8.67E-05,0.000111184
-0.006112644,-0.006112644,-0.006088343
-0.004078328,-0.004078328,-0.004053829
0.001861395,0.001861395,0.001886141
0.009224046,0.009224046,0.009248927
0.000736371,0.000736371,0.000760816
-0.004674726,-0.004674726,-0.004650431
0.003696482,0.003696482,0.003721096
-0.004701068,-0.004701068,-0.004676751
-0.001305979,-0.001305979,-0.001281464
-0.008238343,-0.008238343,-0.008213967
-0.004614825,-0.004614825,-0.004590157
0.007175185,0.007175185,0.00720026
0.003375664,0.003375664,0.003400466
-0.000240278,-0.000240278,-0.00021565
0.009112128,0.009112128,0.009136992
-0.000584645,-0.000584645,-0.000560242
-0.003076753,-0.003076753,-0.003052398
-0.002564587,-0.002564587,-0.002540144
0.00512062,0.00512062,0.005145313
0.000130066,0.000130066,0.000154511
-0.000303429,-0.000303429,-0.000278998
-0.000997446,-0.000997446,-0.000973025
-0.003385851,-0.003385851,-0.003361465
0.00246092,0.00246092,0.002485531
0.001238311,0.001238311,0.001262832
0.000520721,0.000520721,0.000545193
0.000802383,0.000802383,0.000826849
0.011571209,0.011571209,0.011595917
0.005719455,0.005719455,0.005743739
-0.002236396,-0.002236396,-0.002212442
-0.004781772,-0.004781772,-0.004757825
-0.00030026,-0.00030026,-0.00027609
-0.001523423,-0.001523423,-0.001499277
-0.004491138,-0.004491138,-0.004467028
0.002007518,0.002007518,0.002031895
0.000215373,0.000215373,0.000239657
0.000667665,0.000667665,0.000691954
0.006715366,0.006715366,0.006739785
0.000213747,0.000213747,0.000237846
0.002714702,0.002714702,0.002738855
-0.001406958,-0.001406958,-0.00138297
-0.011570346,-0.011570346,-0.011546569
-0.011943327,-0.011943327,-0.011919281
0.004546585,0.004546585,0.004571327
0.001392571,0.001392571,0.001417123
0.000260742,0.000260742,0.000285231
0.007364313,0.007364313,0.007388969
-0.002328961,-0.002328961,-0.002304721
0.005944146,0.005944146,0.005968644
-0.003523958,-0.003523958,-0.003499835
0.006447418,0.006447418,0.006471868
-0.004135047,-0.004135047,-0.00411101
-0.002560192,-0.002560192,-0.002536018
-0.002200054,-0.002200054,-0.002175809
-0.007501083,-0.007501083,-0.007476914
0.004138248,0.004138248,0.004162885
0.002884814,0.002884814,0.002909318
0.001514,0.001514,0.001538399
-0.002505084,-0.002505084,-0.00248082
-0.000238114,-0.000238114,-0.000213735
0.000216562,0.000216562,0.000240958
0.002641256,0.002641256,0.002665706
0.003843644,0.003843644,0.003868058
0.003312564,0.003312564,0.003336871
0.000707538,0.000707538,0.000731701
-0.001006944,-0.001006944,-0.00098284
-0.004525115,-0.004525115,-0.004501073
-0.000538584,-0.000538584,-0.000514336
0.003815272,0.003815272,0.003839638
-0.005668915,-0.005668915,-0.005644872
-0.002634652,-0.002634652,-0.002610398
0.003247878,0.003247878,0.003272339
0.006561076,0.006561076,0.006585538
-0.00113641,-0.00113641,-0.001112295
-0.001180676,-0.001180676,-0.001156535
0.004341326,0.004341326,0.004365629
0.000128387,0.000128387,0.000152483
0.006761102,0.006761102,0.006785354
0.000850072,0.000850072,0.000874019
-0.00076446,-0.00076446,-0.000740573
-0.004122513,-0.004122513,-0.004098688
-0.004673103,-0.004673103,-0.004649193
-0.002165312,-0.002165312,-0.002141231
0.00311536,0.00311536,0.003139621
0.001413551,0.001413551,0.001437696
-0.000919673,-0.000919673,-0.000895619
0.005951359,0.005951359,0.0059756
0.011427953,0.011427953,0.011452181
-0.002398603,-0.002398603,-0.002374977
8.44E-05,8.44E-05,0.000108123
-0.003585237,-0.003585237,-0.003561586
0.005164355,0.005164355,0.0051883
-0.00339015,-0.00339015,-0.003366532
0.002007209,0.002007209,0.002031035
0.000105404,0.000105404,0.000129137
0.00143374,0.00143374,0.001457502
-0.000547413,-0.000547413,-0.000523733
-0.005792888,-0.005792888,-0.005769321
-0.002224692,-0.002224692,-0.002200903
0.004841584,0.004841584,0.004865595
0.008136044,0.008136044,0.008160017
0.003458807,0.003458807,0.003482476
0.006078907,0.006078907,0.006102555
-0.004131953,-0.004131953,-0.004108687
0.004962272,0.004962272,0.004985848
-0.002676367,-0.002676367,-0.002653087
-0.022674779,-0.022674779,-0.022651905
0.00415064,0.00415064,0.004174686
-0.001505049,-0.001505049,-0.001481237
0.003651419,0.003651419,0.00367539
-0.008122335,-0.008122335,-0.008098732
0.002665643,0.002665643,0.002689697
0.000106381,0.000106381,0.000130309
0.00486991,0.00486991,0.004893949
0.000571447,0.000571447,0.000595266
-0.005182032,-0.005182032,-0.005158364
-0.005634209,-0.005634209,-0.005610429
0.008060871,0.008060871,0.008085115
-0.001633201,-0.001633201,-0.001609383
-0.013660779,-0.013660779,-0.01363721
0.003898671,0.003898671,0.003922991
0.00229581,0.00229581,0.002319996
-0.00577988,-0.00577988,-0.005755943
0.00079665,0.00079665,0.000820884
-0.003872524,-0.003872524,-0.003848423
0.003736377,0.003736377,0.003760756
0.004669308,0.004669308,0.004693618
-0.00220599,-0.00220599,-0.002181959
0.002532826,0.002532826,0.002557024
-0.006765735,-0.006765735,-0.006741822
0.005475335,0.005475335,0.005499707
0.002036731,0.002036731,0.002060887
-0.000813036,-0.000813036,-0.000788999
0.005160495,0.005160495,0.005184695
0.003152786,0.003152786,0.003176813
0.000339783,0.000339783,0.000363667
-0.005349614,-0.005349614,-0.005325874
0.00055487,0.00055487,0.000578879
-0.000554563,-0.000554563,-0.000530595
-0.008942679,-0.008942679,-0.0089189
-0.008118917,-0.008118917,-0.008094904
-0.001259254,-0.001259254,-0.001234877
-0.016347802,-0.016347802,-0.016323764
-0.015315645,-0.015315645,-0.015291182
0.000493774,0.000493774,0.000519015
-0.015366615,-0.015366615,-0.015341787
0.021347844,0.021347844,0.021373999
-0.000535415,-0.000535415,-0.000510355
0.006316297,0.006316297,0.006341541
-0.008383603,-0.008383603,-0.008358885
0.006195457,0.006195457,0.00622075
-0.005112561,-0.005112561,-0.005087707
-0.00292691,-0.00292691,-0.002901873
0.00026889,0.00026889,0.00029408
-0.000448076,-0.000448076,-0.000422911
-0.008337447,-0.008337447,-0.008312471
0.000180848,0.000180848,0.00020625
-0.001310657,-0.001310657,-0.001285298
0.015318174,0.015318174,0.015343988
-0.002451376,-0.002451376,-0.002426397
0.011348627,0.011348627,0.011374013
-0.001855484,-0.001855484,-0.001830711
-0.006130057,-0.006130057,-0.006105345
0.004030278,0.004030278,0.004055396
0.004679393,0.004679393,0.004704426
2.21E-05,2.21E-05,4.69E-05
-0.002891636,-0.002891636,-0.00286691
-0.00075267,-0.00075267,-0.000727819
-0.00788692,-0.00788692,-0.007862228
-0.01228172,-0.01228172,-0.012256943
0.008342383,0.008342383,0.008367991
-0.010134347,-0.010134347,-0.010109416
0.005119052,0.005119052,0.005144625
0.000878907,0.000878907,0.000904242
0.000787983,0.000787983,0.000813293
0.010978886,0.010978886,0.011004433
0.009613475,0.009613475,0.009638709
0.006149593,0.006149593,0.006174501
-0.003417451,-0.003417451,-0.003392931
-0.003780887,-0.003780887,-0.003756293
0.003552484,0.003552484,0.003577353
0.003364038,0.003364038,0.003388813
0.001577775,0.001577775,0.001602423
0.000590708,0.000590708,0.000615292
-0.001814854,-0.001814854,-0.001790344
0.002475367,0.002475367,0.002500026
4.37E-05,4.37E-05,6.82E-05
0.005419012,0.005419012,0.005443681
-0.002716624,-0.002716624,-0.002692287
-0.001460107,-0.001460107,-0.001435675
-0.002509751,-0.002509751,-0.002485309
0.001750289,0.001750289,0.001774896
0.001769161,0.001769161,0.001793725
0.000937478,0.000937478,0.000961978
0.007122607,0.007122607,0.007147235
-0.003806497,-0.003806497,-0.003782309
0.002865782,0.002865782,0.002890224
-0.007533568,-0.007533568,-0.007509449
-0.006478353,-0.006478353,-0.006454026
-0.009089345,-0.009089345,-0.009064924
0.003877343,0.003877343,0.00390231
-0.007636432,-0.007636432,-0.007611848
-0.015190305,-0.015190305,-0.015165721
0.010185208,0.010185208,0.010210814
-0.002772107,-0.002772107,-0.002747084
0.003497204,0.003497204,0.003522453
-0.007506235,-0.007506235,-0.00748135
0.004344257,0.004344257,0.004369628
0.000380957,0.000380957,0.000406118
-0.000537648,-0.000537648,-0.00051252
0.005043373,0.005043373,0.005068654
0.002609356,0.002609356,0.002634449
-0.003314403,-0.003314403,-0.003289524
-0.000245472,-0.000245472,-0.000220433
0.001741263,0.001741263,0.001766357
0.010429418,0.010429418,0.010454685
0.001654132,0.001654132,0.00167892
0.002333973,0.002333973,0.002358736
-0.002987602,-0.002987602,-0.002963028
-0.004979463,-0.004979463,-0.004954866
0.002236446,0.002236446,0.002261345
0.001104704,0.001104704,0.001129519
0.002515979,0.002515979,0.0025408
-0.001959307,-0.001959307,-0.001934658
-0.001742496,-0.001742496,-0.001717794
0.003689999,0.003689999,0.003714878
0.008849991,0.008849991,0.008874906
0.00600096,0.00600096,0.006025585
-0.000976144,-0.000976144,-0.000951836
0.00193246,0.00193246,0.001956862
-0.006609639,-0.006609639,-0.006585492
-0.002857762,-0.002857762,-0.002833363
0.001750244,0.001750244,0.001774825
6.55E-05,6.55E-05,9.00E-05
0.00519736,0.00519736,0.005221979
-0.003084908,-0.003084908,-0.003060618
0.006668403,0.006668403,0.006693006
-0.001536977,-0.001536977,-0.001512737
0.008195475,0.008195475,0.008219988
0.000344085,0.000344085,0.000368209
-0.004299503,-0.004299503,-0.0042755
0.001101064,0.001101064,0.001125302
-0.002933027,-0.002933027,-0.002908915
0.004736985,0.004736985,0.004761354
0.00973066,0.00973066,0.009755034
-0.002025482,-0.002025482,-0.002001625
0.012220136,0.012220136,0.012244382
0.001667387,0.001667387,0.001691091
0.003118504,0.003118504,0.003142202
-0.001218344,-0.001218344,-0.001194823
-0.004879129,-0.004879129,-0.004855666
-0.004607272,-0.004607272,-0.004583688
0.001847162,0.001847162,0.001871009
-0.001843757,-0.001843757,-0.001820043
0.004564906,0.004564906,0.004588816
-0.010483201,-0.010483201,-0.010459757
-0.004207788,-0.004207788,-0.004183945
0.002788484,0.002788484,0.002812594
0.002759252,0.002759252,0.002783294
0.012819988,0.012819988,0.012844204
-0.007624094,-0.007624094,-0.007600668
-0.000721569,-0.000721569,-0.000697799
-0.015907446,-0.015907446,-0.015884021
-0.004100471,-0.004100471,-0.004076382
-0.000411741,-0.000411741,-0.000387464
-0.003468632,-0.003468632,-0.00344442
0.002501782,0.002501782,0.002526223
0.002669114,0.002669114,0.002693498
0.006038325,0.006038325,0.006062725
-0.005593335,-0.005593335,-0.005569363
0.00101679,0.00101679,0.001041057
-0.002096348,-0.002096348,-0.002072181
-0.015484892,-0.015484892,-0.015461001
-0.002353785,-0.002353785,-0.002329194
-0.002557779,-0.002557779,-0.002533136
0.006057169,0.006057169,0.006082088
0.008657444,0.008657444,0.008682277
0.014704601,0.014704601,0.014729367
-0.000687022,-0.000687022,-0.000662986
0.004984227,0.004984227,0.005008416
0.002800395,0.002800395,0.002824411
-0.000298476,-0.000298476,-0.000274601
-0.002772064,-0.002772064,-0.002748242
0.00560235,0.00560235,0.005626438
-0.007293512,-0.007293512,-0.007269866
-0.004198331,-0.004198331,-0.004174438
-0.008733309,-0.008733309,-0.008709424
0.001519024,0.001519024,0.001543368
0.002361701,0.002361701,0.002386028
0.006981996,0.006981996,0.007006377
0.017001144,0.017001144,0.017025596
-0.002997199,-0.002997199,-0.00297363
-0.008320087,-0.008320087,-0.008296573
-0.004077544,-0.004077544,-0.004053732
0.003000995,0.003000995,0.003025073
-0.012032239,-0.012032239,-0.012008593
0.001708938,0.001708938,0.001733205
0.005571484,0.005571484,0.005595802
-0.000536884,-0.000536884,-0.000512848
-0.002213148,-0.002213148,-0.00218914
-0.004349956,-0.004349956,-0.004325947
0.007980973,0.007980973,0.008005385
-0.002167217,-0.002167217,-0.002143243
0.001268727,0.001268727,0.001292835
-0.004402706,-0.004402706,-0.004378765
-0.004530073,-0.004530073,-0.00450603
-0.00686938,-0.00686938,-0.006845285
-0.017914013,-0.017914013,-0.017890022
-0.000355491,-0.000355491,-0.000330626
0.005245296,0.005245296,0.005270309
0.004134504,0.004134504,0.004159358
0.002223906,0.002223906,0.00224861
-0.003251556,-0.003251556,-0.003227042
-0.010513763,-0.010513763,-0.010489348
0.009756694,0.009756694,0.009781872
4.42E-05,4.42E-05,6.89E-05
-0.000463297,-0.000463297,-0.000438617
-0.004149046,-0.004149046,-0.004124445
-0.012809429,-0.012809429,-0.012784942
0.003389783,0.003389783,0.003414995
0.005615738,0.005615738,0.005640919
0.001512877,0.001512877,0.001537815
0.010707558,0.010707558,0.010732686
0.000813229,0.000813229,0.000837848
0.0075987,0.0075987,0.007623464
-0.001939808,-0.001939808,-0.001915464
-0.001768902,-0.001768902,-0.001744507
0.005491094,0.005491094,0.005515709
0.00015232,0.00015232,0.000176671
0.000326301,0.000326301,0.000350651
0.005741283,0.005741283,0.005765756
-0.003481341,-0.003481341,-0.003457231
0.000672716,0.000672716,0.000697011
-0.004120008,-0.004120008,-0.004095846
-0.000348388,-0.000348388,-0.000324035
0.003485017,0.003485017,0.003509471
-0.000803097,-0.000803097,-0.000778833
0.000738578,0.000738578,0.000762899
0.000325593,0.000325593,0.000349885
0.001844511,0.001844511,0.001868832
-4.33E-05,-4.33E-05,-1.91E-05
-4.33E-05,-4.33E-05,-1.91E-05
0.009379573,0.009379573,0.009404031
0.007318076,0.007318076,0.007342258
0.001427379,0.001427379,0.001451243
-0.000723321,-0.000723321,-0.000699542
-0.005875921,-0.005875921,-0.005852248
-0.004647206,-0.004647206,-0.004623365
0.002237635,0.002237635,0.002261753
8.58E-05,8.58E-05,0.000109835
0.003391613,0.003391613,0.003415702
0.001882605,0.001882605,0.001906576
